path,version,artifact_type,function,size_bytes,one_line_desc,sha256,secondary_function
skills/hatch-pet/README.md,open-design,skill,build,2681,This directory is a vendored copy of the Codex hatch-pet skill. It is,612375f924c48a68cf42c49802825585bbd3e3d2484e400da397c434a4eb1ce0,
skills/hatch-pet/scripts/validate_atlas.py,open-design,skill,build,4766,"""""""Validate a Codex pet spritesheet atlas.""""""",bc987ce57c76f8c6f23d95724e243a8e9aa07a1d06a74537c45a55e6bbfba7b5,
skills/hatch-pet/scripts/package_custom_pet.py,open-design,skill,build,3460,"""""""Package a validated atlas as a local Codex pet.""""""",91aef33237966c745738c69f72d62bc71bb0b9b6aad8e78570cc709263deeed9,
skills/hatch-pet/scripts/render_animation_videos.py,open-design,skill,build,4217,"""""""Render Codex pet state videos from an atlas using ffmpeg.""""""",ac779c53550bae84aee216a29914d090beb85ece3c216c7323d87f6a9d4adfc3,
skills/hatch-pet/scripts/generate_pet_images.py,open-design,skill,build,9106,"""""""Secondary image generation fallback for Codex pet base art and row strips.""""""",9f1ea6cd6691658b81d62c19895ee17abf35df9f584bdb8975c7193166172f7a,
skills/hatch-pet/scripts/compose_atlas.py,open-design,skill,build,5255,"""""""Compose or normalize a Codex pet spritesheet atlas.""""""",7f597371db46648301def265a6bb2c1fb028e677eb7bd421354d0507e5750bbe,
skills/hatch-pet/scripts/finalize_pet_run.py,open-design,skill,build,14038,"""""""Finalize a Codex pet run after all imagegen jobs are complete.""""""",195f72fda30cbf65f5b46da146d892b4bf09532a8dadc60c0c686373d86bbd48,
skills/hatch-pet/scripts/make_contact_sheet.py,open-design,skill,build,2992,"""""""Create a labeled contact sheet from a Codex pet atlas.""""""",28ab6f17909dd471ba6c9529b343fd9303ec9e35c551ceac23c98808224e701c,
skills/hatch-pet/scripts/prepare_pet_run.py,open-design,skill,build,27457,"""""""Create a Codex pet run folder, prompts, and imagegen job manifest.""""""",c267c8731a4a654a127c9da88fae16dddd11263c2c8bcfc6ed63dfccbcfc39a6,
skills/hatch-pet/scripts/extract_strip_frames.py,open-design,skill,build,10689,"""""""Extract generated horizontal row strips into 192x208 sprite frames.""""""",66aeb5e34f9c2053c134dfe1976bf7526ec644fb684780a949fbac022b57542c,
skills/hatch-pet/scripts/queue_pet_repairs.py,open-design,skill,build,6749,"""""""Reopen failed Codex pet row jobs after frame QA.""""""",7de982fefe7d1b28f67f936995688e79799e3ecd64a9cec1d03e84fcff0cd6b3,
skills/hatch-pet/scripts/render_animation_videos.sh,open-design,skill,build,152,"SCRIPTDIR=""$(cd ""$(dirname ""${BASHSOURCE[0]}"")"" && pwd)""",18368af2a9fc1f1fc37f5008ef1d18f3619dbfae3882cb743fd05b20d416d9e9,
skills/hatch-pet/scripts/pet_job_status.py,open-design,skill,build,4045,"""""""Show ready and pending $imagegen jobs for a Codex pet run.""""""",f559db64534e2fa6e80397cb4f90bc4ef08cd04f6f480dbd75b547b1e7990439,
skills/hatch-pet/scripts/record_imagegen_result.py,open-design,skill,build,7905,"""""""Record a selected $imagegen output for a Codex pet generation job.""""""",a9f5783b0c224780404955eae303cbc0722b26f5f929c3766d8f95e17d7751a4,
skills/hatch-pet/scripts/inspect_frames.py,open-design,skill,build,8511,"""""""Inspect extracted Codex pet frames before atlas composition.""""""",57a465db393f339f246a5b97f3ca09e9d5f4ff815806f3fd94717464682b7e19,
skills/hatch-pet/scripts/derive_running_left_from_running_right.py,open-design,skill,build,4906,"""""""Conditionally derive running-left by mirroring the approved running-right strip.""""""",374db1637356294fe5b1e578d67aa8568b83e385628ca3abb21c9394bcddeb4e,
skills/hatch-pet/references/qa-rubric.md,open-design,skill,build,3248,Do not accept an atlas until all checks pass.,5046a90b8d3a5eaaba2013dfdf5568337cddc0ee0812bb13877d04f428b094fa,
skills/hatch-pet/references/codex-pet-contract.md,open-design,skill,build,788,- Format: PNG or WebP.,ce9a9d2cef4d9cdb16c3ae53c106681d98b8ae3919a56fe74323f6f88a06f90d,
skills/hatch-pet/references/animation-rows.md,open-design,skill,build,1436,"The Codex app reads one fixed atlas: 8 columns, 9 rows, 192x208 pixels per cell.",a60da4dd6e302749b8e1b067fdc37e517cf1614be4dff7de4742f58cbe6df5aa,
skills/html-ppt-xhs-post/SKILL.md,open-design,skill,build,4176,A focused entry point into the html-ppt master skill that lands the user directly on the xhs-post full-deck template.,e8c16d273f404b713def4795db3c9935573fe82ddda49f66d9b3c28c67babb65,
skills/dating-web/SKILL.md,open-design,skill,build,3919,"A consumer-feeling dating / matchmaking dashboard — left rail navigation,",f7be20198a83d55247c3331ce8338eb84f16387ae92699ab56eb547e487b6bda,
skills/html-ppt-xhs-pastel-card/SKILL.md,open-design,skill,build,4402,A focused entry point into the html-ppt master skill that lands the user directly on the xhs-pastel-card full-deck templ,57eef6a3162b55b9c5d9ef03519cb5c679f495b4622d4765e72019e2d546e5b5,
skills/html-ppt-obsidian-claude-gradient/SKILL.md,open-design,skill,build,4448,A focused entry point into the html-ppt master skill that lands the user directly on the obsidian-claude-gradient full-d,96c8fc3513fc7971e728076e8ff180f37365437b968f4a56e89db132ff99f6ef,
skills/motion-frames/SKILL.md,open-design,skill,build,3708,A single-frame motion-design composition with looping CSS animations —,e500c2459ab87d89aecd43420db48d549fdf819faac7655e9b7a084a91721e81,
skills/replit-deck/SKILL.md,open-design,skill,build,11811,Single-file horizontal-swipe HTML deck in the style of Replit Slides's,66724cbf306dc10ae3a261dbcc8956134179fe80c94730e91054ee7d2cda088e,
skills/replit-deck/examples/README.md,open-design,skill,build,1321,Four hand-written examples showing how replit-deck looks under different themes. Each is a self-contained HTML file — op,9460fc8076897900a184d8dbffde0b469d5c7dec298fd5852e05262e1b2dd703,
skills/replit-deck/references/components.md,open-design,skill,build,3941,Small shared primitives you'll compose slides from. None of these should be edited per-slide beyond the [REPLACE] conten,2d8ff28cbdfc903e800dec17c4f945f778e420f4b805517427ece3aa1ca197c9,
skills/replit-deck/references/layouts.md,open-design,skill,build,26190,"Ten paste-ready blocks. Each has a theme pairing note — some layouts only look good in specific themes. Copy the block, ",89580b486d95e12bb9dec4c97d6037d083a9cab941afac910ccca938c2006e99,
skills/replit-deck/references/checklist.md,open-design,skill,build,5219,"Run this list silently before emitting . Anything failing at P0 is a regression — fix it, don't ship. P1 means the deck ",990443c9f67297389d1c6ef900e05efc13ccd374c2bac17e3bfd2fc0a99d9d83,
skills/replit-deck/references/themes.md,open-design,skill,build,14022,"Eight complete visual systems captured from replit.com/slides. Each theme is a commitment — once the deck picks a theme,",7120a5c156eedd1b69df0d08502eeb4d3c720714d4e4fda8d5a95f11b359d68a,
skills/kanban-board/SKILL.md,open-design,skill,build,1504,Produce a single-screen kanban board.,e91f04ccbba2d11de69043566916a0acf87354e658b69e179a3d3daae8a445c0,
skills/wireframe-sketch/SKILL.md,open-design,skill,build,4030,"A hand-drawn wireframe exploration — graph-paper background, marker /",fd4e93e2cfea8ba71792490528a00f9c4ea4ff228c83bfea4ebe4fe2493f404a,
skills/web-prototype-taste-soft/SKILL.md,open-design,skill,build,4159,"For briefs that ask for ""Apple-like"", ""Linear-tier"", ""premium consumer"", ""calm SaaS"", or ""$150k agency"" finish. The aest",95441b8bbec9a66fe1385d3d6c1769e4a1e64f87bb25f2144fe370eb6817e5d5,
skills/html-ppt-course-module/SKILL.md,open-design,skill,build,4233,A focused entry point into the html-ppt master skill that lands the user directly on the course-module full-deck templat,099df3d5ece3cb385053cc38a6a32c2ab6c2bcecb257a98005dc95e1f6bd6e77,
skills/editorial-collage-deck/SKILL.md,open-design,skill,build,7532,Produce a single-file slide deck in the Atelier Zero visual language,02b454da8f7d0a040137791f0d73bfb66e567b7ec4a224d01f30bc2d8d092ba4,
skills/editorial-collage-deck/README.md,open-design,skill,build,3301,Sister skill to editorial-collage. Produces,3a2ee7112ef8730edac4fd62d53323a79881852d65f117dff39ee3761b38ba7b,
skills/editorial-collage-deck/scripts/compose.ts,open-design,skill,build,23765,editorial-collage-deck — slide deck composer.,c5324ebb968a0a425ca6ee16f1f7d486acf1887c1b4e4c7ab4c67d0b554185df,
skills/editorial-collage/SKILL.md,open-design,skill,build,13092,Produce a world-class single-page editorial landing site in the,24a404978163a51f094adba9d1c8b2cbe9e2d43d9cd459eb380272c9cc63828d,
skills/editorial-collage/README.md,open-design,skill,build,4528,Reusable skill that produces a world-class editorial landing page in,b114d4ce3c8ccb90988a1db90f1306708c2db45929367726cec08a557d9df28d,
skills/editorial-collage/assets/imagegen-prompts.md,open-design,skill,build,9929,This pack is consumed by the editorial-collage skill. Every page-level,4257450e5395a8afa82f0334ec74aff9370fd2aa4e339a49f4e008262fe622b5,
skills/editorial-collage/scripts/imagegen.ts,open-design,skill,build,14026,editorial-collage — gpt-image-2 generator (fal.ai backend).,28f98de584965ae7f3b73deae54b026bfd3eda3e11b3e6249fd3b418ccb6a751,
skills/editorial-collage/scripts/placeholder.ts,open-design,skill,build,7752,editorial-collage — SVG framework placeholder generator.,b1088bdc458b3ba30101e1afc4786e10178518b3c8fa55407035790039d7a8b9,
skills/editorial-collage/scripts/compose.ts,open-design,skill,build,29439,editorial-collage — HTML composer.,e5d3c9866be03239234a1e50c228277696cfca4df0229559d7d60fe729b9df5f,
skills/mobile-onboarding/SKILL.md,open-design,skill,build,1481,name: mobile-onboarding,a7276c68bbe74d3e9c08451784248e837a5e7dfad441bf52ea9dfbd05f327914,
skills/critique/SKILL.md,open-design,skill,build,9684,Run a 5-dimension expert design review on any HTML artifact in the,8727e6489d802edc50746c01a23c0169a2ae517913cb88c9280341ce0c711b71,
skills/meeting-notes/SKILL.md,open-design,skill,build,1307,Produce a single-screen meeting notes page.,544e1caccfea768e47bdaea1c88647b857ad75767d73832d5b6a4c5148c6d8a3,
skills/html-ppt-product-launch/SKILL.md,open-design,skill,build,4235,A focused entry point into the html-ppt master skill that lands the user directly on the product-launch full-deck templa,19131822fea14f7ef17cef6fbcf1cebed8fc6138ce9ee30a76114ff0b6bb3c9e,
skills/simple-deck/SKILL.md,open-design,skill,build,4287,Produce a single-file horizontal-swipe HTML deck using the seed and layout library.,7c97196476d1f64d1fea636f25163f0587485e5a2f8803788193bb85948070c7,
skills/simple-deck/references/layouts.md,open-design,skill,build,7663,8 paste-ready slide skeletons. Drop into of assets/template.html. Don't write slides from scratch — pick the closest lay,807d9b3fdb4827012a7c4f638639f007bfdfa72524774aba4c995acfc727a24d,
skills/simple-deck/references/checklist.md,open-design,skill,build,3393,Run before emitting . P0 must pass.,2f074e562d02a62cbddc49e65d28659058e2604275b2e9c5376e2ce80f2344f0,
skills/blog-post/SKILL.md,open-design,skill,build,2749,name: blog-post,4cc5333cf71949b3ae5ce7fdd4a8b97661704297ee09dee599588e3762790457,
skills/design-brief/SKILL.md,open-design,skill,build,13426,Parse a structured design brief written in I-Lang protocol format into a,ddcb70ae1ba4688ee948a3a0f8d3fb7888ad89a49d3e71c2e97661de7d81ae5b,
skills/docs-page/SKILL.md,open-design,skill,build,2594,"Produce a single, three-column documentation page in one HTML file.",fb3f506ea8ea7f6f3a154fb23ee327a4ef54d778a5113d00d764fde3b2d229b6,
skills/web-prototype-taste-brutalist/SKILL.md,open-design,skill,build,4009,"For briefs that ask for ""editorial"", ""newspaper"", ""agency portfolio"", ""Swiss design"", ""manifesto site"", or anywhere the ",e106346107ba01fa4c7c148fc0c581be7a51d44fbd58e589b7e777ae606baf09,
skills/weekly-update/SKILL.md,open-design,skill,build,1519,Produce a single-file horizontal-swipe HTML deck for a weekly team update.,98d5e6b980aa0f311be59c0cb4be8a0b01775c46a08b0aec3e7d873f0bdf9a29,
skills/digital-eguide/SKILL.md,open-design,skill,build,3423,"A two-spread digital e-guide preview — page 1 is a cover (display title,",e54a5e5a5f2b3e60edc974ef01bc1503b483f1166b9c847a3104fe3ada05b442,
skills/web-prototype-taste-editorial/SKILL.md,open-design,skill,build,3305,A single-page web prototype shaped like a Notion/Linear marketing site or premium documentation surface. Use when the br,02a9ffad31dd2e2a25ffbe635a4538cba99aacfe60925323c4ba546d7f0fea2d,
assets/frames/README.md,open-design,doc,intake,2784,"Reusable, pixel-accurate device chrome that any skill can compose into a",9df2e22f23f5bcaf8883e72a013dc09c313dcf91e62342eeca6863fc604d01bc,
design-systems/README.md,open-design,doc,intake,4466,Each subfolder is a portable design system in DESIGN.md,7a8cc1984fde292cabb881658c0ce010bedc2d544c06e8030ee24ac133fb3221,
packages/AGENTS.md,open-design,doc,intake,2150,Follow the root AGENTS.md first. This file only records module-level boundaries for packages/.,582704b2b4b3ca350c3185ba56ca2d894c1b9e41e94631fcc4c5357f6cb941fe,
craft/README.md,open-design,doc,intake,2599,"Brand-agnostic craft knowledge. Each file is a small, dense rulebook on one",3d78c7819f93369d947d182fb7d9b0dcc0cc759d3dbce9544ead86351554ceed,
prompt-templates/image/profile-avatar-glamorous-woman-in-black-portrait.json,open-design,prompt,discovery,1886,"""title"": ""Profile / Avatar - Glamorous Woman in Black Portrait"",",2ef0c71daf227347be3a981531aa4829c36145419d92a95c420bbf0dc909ace7,
prompt-templates/image/social-media-post-confused-elf-girl-at-pastel-desk.json,open-design,prompt,discovery,2510,"""title"": ""Social Media Post - Confused Elf Girl at Pastel Desk"",",0aaba8479738b8f4c41efd7cb6788fbb10c67ae36839c4590d7abb6346a5ec5b,
prompt-templates/image/profile-avatar-song-dynasty-hanfu-portrait.json,open-design,prompt,discovery,1539,"""title"": ""Profile / Avatar - Song Dynasty Hanfu Portrait"",",166e35021aa4c1c9df4ce4858fd7964b368bd7944ce1da717d0758820814c75a,
prompt-templates/image/social-media-post-cinematic-elevator-scene.json,open-design,prompt,discovery,1021,"""title"": ""Social Media Post - Cinematic Elevator Scene"",",03e6354a2f2b7362138ba5725b00c77681b0512d21317f580ffecc0d5529a649,
prompt-templates/image/game-screenshot-three-kingdoms-zhaoyun-cradle-escape.json,open-design,prompt,discovery,7363,"""title"": ""Game Screenshot - Three Kingdoms ARPG: Zhao Yun's Cradle Escape at Changbanpo"",",992e720bf53d9ff7e14f1658df25f7f20642ffe669def91a455bc4af9932f578,
prompt-templates/image/infographic-otaku-dance-choreography-breakdown-gokurakujodo-16-panels.json,open-design,prompt,discovery,7492,"""title"": ""Infographic - Otaku Dance Choreography Breakdown (Gokuraku Jodo, 16 Panels)"",",adbea3cb1ea6cb41cf289bc5d3e7682ed64d6694794cea6f2a91cdaa608be95a,
prompt-templates/image/profile-avatar-snow-rabbit-mask-hanfu-portrait.json,open-design,prompt,discovery,2243,"""title"": ""Profile / Avatar - Snow Rabbit Mask Hanfu Portrait"",",31aececbb84ec8a5c73e26153d6b96f02387abe90ec6c3199178f4afc3bbd8bf,
prompt-templates/image/game-screenshot-three-kingdoms-lyubu-yuanmen-archery.json,open-design,prompt,discovery,3935,"""title"": ""Game Screenshot - Three Kingdoms ARPG: Lü Bu's Yuanmen Archery"",",cb18cb5d4aa932fdb6ee89319811bafe93ffa7c6455647f3e290a5b971ed6cf5,
prompt-templates/image/vr-headset-exploded-view-poster.json,open-design,prompt,discovery,2987,"""title"": ""VR Headset Exploded View Poster"",",10db20d259b4036a189a4df5a686068c394a25abbd719fd100f0802a84ef2dd4,
prompt-templates/image/profile-avatar-snowy-rabbit-spirit-portrait.json,open-design,prompt,discovery,2022,"""title"": ""Profile / Avatar - Snowy Rabbit Spirit Portrait"",",d2e17c35f6f8c0280701b56eb4517a1aedf4cfcbfe832653781882198dedba22,
prompt-templates/image/illustrated-city-food-map.json,open-design,prompt,discovery,3107,"""title"": ""Illustrated City Food Map"",",025f6ae242d8e1742b0796b3e991462c3462406611ab7c7f0afae119cb339ad9,
prompt-templates/image/profile-avatar-elegant-fantasy-girl-in-violet-garden.json,open-design,prompt,discovery,2550,"""title"": ""Profile / Avatar - Elegant Fantasy Girl in Violet Garden"",",931b7fe4dc8d0f0417881815ebca4f60cd4dbacedb1850b0cf5bbc3d535204da,
prompt-templates/image/profile-avatar-anime-girl-to-cinematic-photo.json,open-design,prompt,discovery,1451,"""title"": ""Profile / Avatar - Anime Girl to Cinematic Photo"",",f01b681ee3ecedbb0e70f74cbd649e1b44283722e486cd820d4cd020942ee264,
